Flightno,FlightDepcode,FlightArrcode,PlannedDeptime,PlannedArrtime,prob
MU5493,CKG,AEB,1500098700,1500104100,0.02156399475441341
MU5268,YBP,PVG,1500983100,1500994200,0.019405230833107506
MU5268,YBP,PVG,1501069500,1501080600,0.018459575751133928
MU5658,HDG,PVG,1501334700,1501341900,0.5963456839962573
CA1269,PEK,KRL,1498865100,1498880100,0.023564067134968364
CA1403,PEK,KMG,1498950000,1498962300,0.016326313534742527
CA145T,MIG,PEK,1499040000,1499048400,0.017841802452188783
CA1392,WGN,CGO,1500188100,1500194400,0.08574445816205244
CA1616,YNJ,PEK,1500454200,1500462300,0.057076722700523566
CA1616,YNJ,PEK,1500540600,1500549000,0.23169226286157016
CZ6143,CGQ,PEK,1498865700,1498872900,0.01717258898794013
CZ6151,YNJ,PEK,1498951500,1498959600,0.023488209779605248
CZ6459,CGQ,CKG,1499041200,1499055600,0.0218420442103723
CZ6569,CGQ,TSN,1499126700,1499132700,0.019068853112679286
CZ6569,TSN,XIY,1499395500,1499402700,0.02827873707707425
CZ6851,CGQ,CAN,1500009900,1500025200,0.06014991121417548
CZ6460,CKG,CGQ,1500806400,1500819000,0.044516787447273796
MF8435,FOC,CTU,1498951800,1498962300,0.0226416565748857
MF8355,FOC,SYX,1499127000,1499135400,0.018133321471008094
MF8356,SYX,FOC,1499571600,1499580000,0.16342841275862224
MF8553,FOC,CSX,1499655900,1499661000,0.022157381431330288
MF8113,JJN,PEK,1499922900,1499933700,0.02401543901867911
MF8533,HGH,TAO,1500009000,1500015900,0.031102931294198447
MF878,FOC,TAO,1500098700,1500106200,0.050472700013676715
MF8156,WUH,JJN,1500187500,1500192900,0.027274368513308903
MF8049,TAO,CGQ,1500362700,1500369600,0.007402954738664034
MF8422,KWE,XMN,1500454500,1500461700,0.025356963999571703
MF8510,SHA,XMN,1500628800,1500635400,0.008591954741790964
MF8045,TAO,DLC,1501422900,1501426200,0.00752692640894521
CA1369,PEK,SYX,1498952400,1498967400,0.019046268358920617
CA1348,SWA,PEK,1500364200,1500375900,0.9887038254672426
CA1234,YIN,KRY,1500453600,1500456600,0.040285109674272554
CA1807,PEK,FOC,1500539100,1500549300,0.13732497926959988
CA1562,NKG,PEK,1500628500,1500635700,0.1078158656158928
CA1230,HMI,PEK,1500715500,1500726600,0.05555878240229628
CA1466,NNG,PEK,1501067700,1501079400,0.021504135361712435
GS7921,TSN,YNT,1498950000,1498954200,0.026883727803146795
GS6401,DLC,YNT,1499303400,1499306400,0.02338055331879906
GS6404,YNT,DLC,1499393400,1499397000,0.04290389857955464
GS6401,YNT,HGH,1499481600,1499488500,0.03250128801250862
GS6672,TGO,HET,1499570400,1499576700,0.04461187639564231
GS6673,HET,TGO,1499658000,1499664000,0.026948859195061892
GS6615,HET,XIL,1500186000,1500189900,0.011711457090191122
GS6604,HLD,HET,1500274800,1500282600,0.0363101639910281
GS7515,URC,AKU,1500539100,1500544200,0.010766826125224746
GS7507,URC,BPL,1500627900,1500631800,0.032239525968571714
GS7508,BPL,URC,1500893700,1500897900,0.04005000414082171
GS7484,KRL,URC,1500981000,1500984600,0.03557274939627575
GS6488,TEN,KWE,1501246500,1501248900,0.006337828372501322
CA1861,PEK,ZHA,1498950600,1498964400,0.021397422337087822
CA145T,MIG,PEK,1499126400,1499135400,0.030477159381237528
CA1605,PEK,DLC,1499394000,1499399700,0.02885936203473125
CA1221,PEK,LHW,1500451500,1500460800,0.019598462484606866
CA1455,PEK,MIG,1500891000,1500901200,0.07775136702106412
MF8046,DLC,TAO,1499129100,1499133300,0.030415306207358692
MF8082,WUS,XMN,1499393700,1499397600,0.0426069315124491
MF8417,XMN,KMG,1499745600,1499755200,0.03119171464102811
MF8202,INC,TSN,1500099900,1500107400,0.014997838910912062
MF8204,XNN,TSN,1500185100,1500193800,0.3912395746496434
MF8195,HGH,TYN,1500630900,1500639300,0.05489166457086563
MF8258,LHW,HGH,1500983400,1500992700,0.014297739063943075
MF8258,LHW,HGH,1501069800,1501079100,0.007482872538131948
MF8642,KMG,ZUH,1501243800,1501250400,0.06387293236378913
MF8226,CGO,XMN,1501333800,1501341300,0.03144143995751614
MF8167,FOC,PEK,1501419600,1501430700,0.03352490122177549
MU5747,JHG,KMG,1498951800,1498955700,0.019521749586339277
MU5885,KMG,ZHA,1499042400,1499048400,0.04631971965206583
MU9733,CSX,DLU,1499126400,1499135400,0.015925456332683788
MU9731,CSX,KMG,1499832000,1499839800,0.007115678990213514
MU5864,DLU,CTU,1500277200,1500282600,0.0402456613065235
MU9741,KMG,PEK,1500715800,1500735000,0.9922240704380507
MU9741,KMG,BSD,1500715800,1500719700,0.09379066462320622
MU5952,TCZ,KMG,1500893700,1500897600,0.07134055225088543
MU5812,KMG,DIG,1501246200,1501249800,0.10238738309662322
ZH9089,HRB,TNA,1499042400,1499051100,0.013053140641252195
ZH9749,HRB,TYN,1499127900,1499137500,0.012499758349883601
ZH9652,LYI,CAN,1499395500,1499403900,0.062309692497950035
ZH9719,HFE,KWL,1499571000,1499577600,0.014800284761767531
ZH9719,HFE,KWL,1499657400,1499664000,0.011993004246942208
EU2287,CTU,TNA,1499218200,1499227200,0.038121271495424755
EU2721,KMG,LZH,1499304000,1499309400,0.022130135117620204
EU2702,TNA,HAK,1499922000,1499933700,0.024761753696589357
EU2722,XMN,LZH,1500185400,1500192300,0.023315931294436307
EU2722,LZH,KMG,1500540900,1500546300,0.06670625862934337
EU2701,HAK,TNA,1500628500,1500639600,0.010888931150953827
EU2701,HAK,TNA,1500714900,1500726000,0.04164032291222722
EU2225,KMG,JHG,1500981900,1500985500,0.008716620243750696
EU2226,JHG,KMG,1501334400,1501338600,0.028235247404557344
EU2226,JHG,KMG,1501420800,1501424700,0.03235994020074628
GY7119,KWE,NTG,1498863900,1498872300,0.01727918665112311
GY7119,KWE,NTG,1498950300,1498958700,0.019501647691258252
GY7123,KWE,YNZ,1499925300,1499933700,0.014132380344020274
GY7123,KWE,YNZ,1500011700,1500020100,0.009004344300080222
GY7123,KWE,YNZ,1500184800,1500192900,0.008872306161990903
GY7137,TEN,TSN,1500538500,1500548400,0.11453720317335415
GY7123,YNZ,YNT,1500627600,1500631800,0.014668752409407777
GY7123,YNZ,YNT,1500714000,1500718200,0.006846273273183175
GY7124,YNT,YNZ,1500980700,1500984900,0.03717343920934791
GY7124,YNT,YNZ,1501067100,1501071300,0.05968146868960133
GY7124,YNZ,KWE,1501333200,1501342500,0.0454447184527059
GY7148,TEN,KWE,1501511100,1501513500,0.0387527282625624
JD5657,LJG,SJW,1499040000,1499050200,0.03390972960177218
JD5165,LJG,KMG,1499305200,1499308800,0.03343842921333971
JD5316,JXA,PEK,1499393100,1499403000,0.018434230722182546
JD5316,JXA,PEK,1499479500,1499489400,0.025071378449693517
JD5791,KMG,LUM,1499658300,1499661600,0.03571710030497387
JD5685,HAK,KWE,1499923500,1499929500,0.03730375011885446
JD5166,KMG,LJG,1500277800,1500281700,0.03152209850899943
JD5540,NGB,HAK,1500716700,1500726300,0.026949685102447753
JD5722,SHE,XIY,1500891300,1500902400,0.1446351178551591
CA1703,HGH,PEK,1499041200,1499049600,0.0364705766810573
CA1778,NNG,HGH,1499394300,1499403000,0.035511166154878
CA1702,PEK,HGH,1499655600,1499663700,0.04236935522510626
CA1712,PEK,HGH,1499748300,1499756100,0.016658357482925056
CA1717,HGH,PEK,1500100200,1500108600,0.0825575213294272
CA1709,HGH,PEK,1500452100,1500460200,0.019090231978125205
CA1202,XIY,PEK,1500629400,1500636300,0.6976559004751922
CA1202,XIY,PEK,1500715800,1500722700,0.01860872600581289
CA1461,PEK,KWE,1499216400,1499228100,0.03039307342560523
CA1296,URC,PEK,1499480400,1499493000,0.03379556063792421
CA1462,KWE,PEK,1499923200,1499934300,0.12268858294580882
CZ3946,JGS,CAN,1499395200,1499399100,0.04897191393849782
CZ3932,ZYI,CAN,1499748000,1499754300,0.04717217551628518
CZ3637,CAN,KOW,1499925000,1499930100,0.03346703773029245
CZ3929,CAN,ZYI,1500011100,1500017700,0.04827557088743263
CZ6153,CAN,LPF,1500363900,1500371100,0.06097987145139739
CZ3942,BFJ,CAN,1500452100,1500458700,0.9731024701356112
CZ3930,ZYI,CAN,1500539100,1500545100,0.08332168285938898
CZ6112,CSX,HAK,1500628500,1500635700,0.3578363114507433
CZ3697,CAN,NKG,1500630300,1500638100,0.04954979350109355
CZ3924,ACX,CAN,1500892800,1500898500,0.01671166765556884
CZ3545,CAN,KHN,1500980700,1500986700,0.008581784137094237
CZ3488,KMG,CAN,1501243800,1501251600,0.09573437652707195
CZ6737,SYX,CAN,1501422900,1501428300,0.06481423682055773
MU2338,UYN,XIY,1499570100,1499574000,0.020931760639103677
MU2259,XIY,LLV,1500100800,1500105000,0.20196103196686185
MU2159,XIY,PVG,1500184800,1500192900,0.05021310567839044
DL6564,XIY,PVG,1500184800,1500192900,0.062341286423774955
MU2223,XIY,HGH,1500451800,1500460200,0.01088524849185559
MU2383,XIY,CSX,1500715500,1500722400,0.08786182800894707
MU2115,XIY,PEK,1500804000,1500811500,0.06804238094365785
MU2115,XIY,PEK,1500890400,1500897900,0.05264020983281408
MU2235,XIY,KHN,1500981900,1500989100,0.007704365418524707
MU5048,CGQ,XIY,1501158900,1501170900,0.34802216668312164
MU2431,XIY,DYG,1501422300,1501427400,0.012726744472029424
MU2366,DSN,XIY,1501509900,1501514700,0.03368587325862674
CZ6403,SHE,CKG,1499127900,1499141100,0.01214992037792569
CZ6331,LDS,SHE,1500101700,1500107100,0.02909672642952653
CZ6383,JXA,SHE,1500274800,1500279000,0.0056501079019695595
CZ6492,URC,LHW,1500453900,1500462900,0.009278425689388628
CZ3601,CAN,SHE,1500628500,1500641700,0.01964072002396048
CZ6452,NKG,SHE,1500717300,1500726000,0.018480483852129567
CZ6404,CKG,SHE,1500805500,1500816300,0.02686348998599835
CZ6404,CKG,SHE,1500891900,1500902700,0.008877056804401567
HU7348,CTU,PEK,1499040000,1499049600,0.02122462554347419
HU7807,PEK,CAN,1499658900,1499671500,0.08558958572099158
HU7705,PEK,SZX,1500361500,1500373800,0.163824148204546
HU7247,PEK,CTU,1500538200,1500549600,0.21857702645922605
HU7708,SZX,PEK,1500715500,1500726600,0.04861674844731607
HU7490,KWE,PEK,1500981900,1500992400,0.030737321076187877
CA1689,PEK,HRB,1498866000,1498873200,0.025386071478442893
CA954,DLC,PEK,1500714300,1500719400,0.02610964882239732
CZ6951,URC,XNN,1499126700,1499134800,0.01558630211913779
CZ6949,CKG,KMG,1500361500,1500367500,0.005786866159734313
CZ6980,CAN,URC,1500628800,1500648000,0.054638943840610375
CZ6940,XMN,WUH,1500715500,1500721500,0.009790683434832456
CZ6890,CSX,URC,1500805800,1500822600,0.05247537793766768
CZ6940,WUH,URC,1501157100,1501173000,0.02877407624367623
CZ6940,WUH,URC,1501243500,1501259400,0.04089274944577304
SC4801,XMN,TSN,1498951500,1498962000,0.019678234666120703
SC4975,XMN,TNA,1499571000,1499579400,0.01542201919816448
SC4780,LHW,CGO,1500008400,1500014400,0.005296262721442419
SC4664,SHA,TAO,1500100500,1500106800,0.022032745408493256
SC8706,HLD,HET,1500278100,1500286800,0.0471935254990678
SC4961,TYN,HRB,1500537600,1500546000,0.020192950342004534
SC8823,HSN,JJN,1500629400,1500634800,0.031872008399060806
SC8428,TNA,HRB,1500892200,1500900000,0.03144218126554563
SC8867,CGO,LHW,1500981300,1500987900,0.028616477246551635
SC4672,SHA,TAO,1501157400,1501164000,0.04454582220959419
MU745,KMG,NNG,1499041800,1499045700,0.032686231561254775
MU5760,SZX,KMG,1500009600,1500019200,0.031268261518996976
MU5824,CGO,KMG,1501421100,1501431000,0.014311642550206052
MU5763,KMG,SZX,1501509600,1501517400,0.04606746898326579
MU2849,NKG,TYN,1498953300,1498960200,0.01924463858882873
MU2756,JHG,KMG,1499128800,1499132400,0.019474211442254415
MU2756,KMG,NKG,1499481600,1499491800,0.04790999747955855
MU2835,CKG,NKG,1499571000,1499579100,0.020015250778987758
MU2754,CSX,NKG,1500101100,1500106500,0.025926456299206917
MU2745,NKG,CSX,1500362100,1500367800,0.016443561471565036
MU2755,NKG,KMG,1500714300,1500725400,0.06043111100889125
MU5626,DLC,PVG,1500983400,1500990300,0.007374719998942042
MU5626,DLC,PVG,1501069800,1501076700,0.05027702044774445
MU2728,ZUH,NKG,1501335000,1501343400,0.06841603883829946
ZH9790,KMG,JJN,1499216700,1499226600,0.01969233195780194
ZH978R,CSX,JJN,1499305500,1499310000,0.016116755607239637
ZH9628,LYI,SZX,1499480100,1499489400,0.02990111526200203
ZH9502,PVG,SZX,1499571300,1499581500,0.02542637958064503
ZH9872,HGH,SZX,1499834700,1499843100,0.012356519590016537
ZH9236,XNN,SZX,1499924700,1499937000,0.014065201256514252
ZH9953,SZX,MIG,1501243200,1501252200,0.052789429524831254
MU2766,KMG,NKG,1498952100,1498962600,0.018346517017528468
MU2846,CKG,NKG,1499832600,1499840100,0.006896875609157934
MU2715,CSX,KMG,1500011100,1500018600,0.03294312623301321
MU2836,YNT,NKG,1500628200,1500633300,0.01668711068606086
GX8997,TNA,YNT,1499126700,1499130000,0.025414497465235244
GX7889,TNA,HIA,1499217300,1499221800,0.01879972658581609
GX8823,KJH,TSN,1499305800,1499316000,0.027427283072561155
GX8826,NAO,KWE,1499745600,1499749800,0.005885485187972652
GX8851,NNY,TSN,1499922300,1499928300,0.02557626777854494
GX8990,TNA,HJJ,1500010800,1500019500,0.014857893100497567
GX8896,WUT,KWL,1500187500,1500196500,0.006578082981597972
GX7883,ZUH,HFE,1500277800,1500286200,0.08484706404815753
GX8896,KWL,HAK,1500630900,1500636000,0.006786539906380742
GX8866,KHN,NNG,1500892200,1500899700,0.04326152879718126
GX8954,LLV,NNG,1501245000,1501255200,0.14590417275733528
MU5468,HFE,PVG,1498952100,1498956600,0.023228121217041285
MU2504,WUH,HPG,1499479200,1499483700,0.029909687265859054
MU5669,PVG,DLC,1499572500,1499580300,0.041131197457025426
MU5441,PVG,DAX,1499657400,1499668800,0.12625024031661658
MU5205,HSN,SWA,1499923200,1499930700,0.03451580938107889
MU5692,HZH,PVG,1500452700,1500461100,0.17110903170811334
MU5503,PVG,GYS,1500539100,1500550500,0.05571193127851101
EU2711,CTU,WUH,1498864500,1498871400,0.028725425820724706
EU2763,KWE,FOC,1499305200,1499313300,0.0259561976437144
EU2711,WUH,HYN,1499479800,1499484900,0.008392771194316877
EU2712,HYN,WUH,1499833500,1499839800,0.019709227735006243
EU2712,WUH,CTU,1500361800,1500369900,0.23192703741210943
EU2274,JIC,LHW,1500715800,1500719400,0.028475386540113463
EU2207,CTU,SYX,1501070100,1501079100,0.036948269752789135
HU7869,CAN,CKG,1498950000,1498957200,0.024107430152716037
HU7079,CSX,LHW,1499395200,1499403600,0.02172430477732271
HU7079,CSX,LHW,1499481600,1499490000,0.0232539091710919
HU7717,SZX,NGB,1499748900,1499757000,0.016489606490144186
HU7395,LHW,CGO,1499925300,1499931600,0.021147732903038483
HU7395,LHW,CGO,1500011700,1500018000,0.024833947625755047
HU6154,LHW,SZX,1500101700,1500112800,0.033700337877689376
HU6154,LHW,SZX,1500188100,1500199200,0.021572217418639728
HU7194,HET,CGO,1500540000,1500545700,0.0280593774560557
HU7732,KWE,SYX,1500804300,1500811200,0.049887260871416005
HU7280,SYX,PEK,1501070100,1501083300,0.13314595667087092
HU7265,SZX,LHW,1501419600,1501431300,0.010138947833934856
CZ6998,SHA,URC,1499129700,1499149500,0.037405605065750955
CZ6919,AKU,URC,1499219400,1499223900,0.026613707462951934
CZ6475,TLQ,SHA,1499395800,1499411100,0.09788811947125071
CZ6997,KHG,URC,1500010200,1500016800,0.0062308750063353804
CZ8743,KHG,HMI,1500454200,1500462300,0.01582089987035996
CZ6808,KHG,URC,1500540300,1500546600,0.012510996518930822
CZ6920,HGH,URC,1500716400,1500735300,0.026859470913447193
CZ6476,TLQ,URC,1501512000,1501515000,0.010540919267299031
3U8315,FUG,CTU,1499041800,1499049300,0.03354036263822145
3U8694,LZY,CTU,1499304900,1499312100,0.04273981771887884
3U8163,CKG,DCY,1499394300,1499398500,0.018141225920171995
3U8634,LXA,CKG,1499571300,1499579700,0.008793597489584064
3U8600,LXA,GXH,1499748300,1499755500,0.018070735403848074
3U8166,CKG,HGH,1500099000,1500107400,0.034490239844460556
3U8640,KWE,CTU,1500188100,1500192900,0.03589856128128621
3U8612,DIG,XIY,1500278100,1500286200,0.07970033089220412
3U8720,LXA,CTU,1500453600,1500461100,0.06355392162131913
3U8605,CTU,JZH,1500893400,1500897600,0.051379891802826046
3U8212,PVG,XIY,1501246500,1501256700,0.029740184878637714
3U8804,XIY,CTU,1501512600,1501518600,0.06531551607696068
CZ3659,KWE,XMN,1499040600,1499047500,0.011094965582093913
CZ3659,KWE,XMN,1499127000,1499133900,0.009404120705633396
CZ3662,CAN,KWE,1499481300,1499487600,0.01453371705671903
CZ6170,HGH,KWE,1500983700,1500992700,0.01744347493536534
CZ6698,HGH,KWE,1501422900,1501431900,0.03034755645878587
ZH9949,SZX,PZI,1498951500,1498959600,0.03136137769969555
ZH9627,SZX,LYI,1499042100,1499051400,0.03477025697517383
ZH9945,SZX,ZAT,1499127900,1499135400,0.03145542228093332
ZH9333,SZX,YIH,1500009900,1500017100,0.03863533183431121
ZH9622,HRB,SZX,1500186900,1500203100,0.05953073066981185
ZH9644,CGQ,SZX,1500453600,1500469200,0.057762286242545466
ZH9510,PVG,KHN,1500804600,1500811500,0.009855792951098799
ZH9449,CAN,YBP,1500981300,1500989100,0.018173382115258995
ZH9449,CAN,YBP,1501067700,1501075500,0.03690910485518638
ZH9450,YBP,CAN,1501510200,1501517700,0.02028674724653083
CA4192,URC,CTU,1499217600,1499229000,0.037746411174024816
CA4365,SZX,DAX,1500101100,1500109500,0.06046997133491991
CA4207,CTU,LHW,1500805800,1500811200,0.019965110085309542
CA4587,CTU,WUH,1500982800,1500989700,0.030122951258396053
CA4273,CTU,UYN,1501158900,1501164600,0.054260058386350105
JD5267,NKG,CKG,1498864200,1498872000,0.017113378867741384
JD5309,XIY,TVS,1498950300,1498958100,0.012322136608720826
JD5659,XIY,DLU,1499041500,1499051400,0.0187504419757443
JD5165,LJG,KMG,1499218800,1499222400,0.03573745478704206
JD5522,LJG,XIY,1499394000,1499402100,0.054882063224525955
JD5248,CSX,SHE,1499658600,1499669700,0.044455871528263906
JD5335,HAK,NKG,1499832600,1499843100,0.021900385310893
JD5168,URC,LHW,1500277800,1500287400,0.01761062101841225
JD5394,NNG,HAK,1500630900,1500634500,0.007854949670837044
JD5520,KWL,HAK,1500714000,1500719100,0.01062002194811159
JD5387,HAK,XMN,1501068600,1501075200,0.48751765613398323
JD5388,XMN,HAK,1501510800,1501518300,0.05205287059071963
SC4715,CKG,TAO,1499040900,1499049900,0.01719201127355784
SC8854,SWA,NGB,1499832900,1499837700,0.011472239710509905
SC4910,ZUH,KHN,1499924700,1499930400,0.01794493133427347
SC4780,CGO,XMN,1500363600,1500371400,0.07276111842769857
SC4810,KHN,TAO,1500890700,1500897300,0.09509977659133854
SC4992,HRB,XMN,1501335300,1501348500,0.013532764695078883
CZ3330,ZHA,CAN,1498864800,1498868400,0.03640138931531107
CZ3363,CAN,LYA,1499040900,1499049600,0.02907243757888288
CZ3339,CAN,MXZ,1499303400,1499306700,0.03911242512450481
CZ3179,CAN,HET,1499393100,1499405100,0.026348761222485303
CZ6564,AOG,CAN,1500009900,1500024000,0.07648376460365167
CZ3328,ZHA,CAN,1500099600,1500102900,0.14838110926653775
CZ3383,CAN,NNY,1500187800,1500195600,0.9934961695248045
CZ3637,KOW,CZX,1500451500,1500457200,0.013298636152969518
CZ3637,KOW,CZX,1500537900,1500543600,0.0038948901224656997
CZ3638,CZX,KOW,1500805800,1500812100,0.02907613847369679
CZ3221,CAN,NNY,1500893100,1500900600,0.030982186692855046
CZ3257,XUZ,LYG,1500981300,1500983100,0.006775269627804678
CZ3638,KOW,CAN,1501419900,1501423500,0.020739525411865363
SC8809,URC,AKU,1498864800,1498869600,0.02953942579724611
SC4653,TAO,PEK,1499748300,1499753700,0.03087754780835126
SC4982,HET,TNA,1499835300,1499841900,0.026795376002268285
SC8756,TNA,URC,1500804600,1500820800,0.022364675526516116
SC8811,NKG,URC,1501068000,1501085400,0.022322152320113208
SC1173,XMN,HGH,1501157100,1501162200,0.006653200000252597
CA4452,LJG,CTU,1499394600,1499399700,0.7562565824019306
CA4162,PEK,KWE,1499658600,1499670300,0.012248448337230051
CA4158,URC,CTU,1500100800,1500112200,0.017213559397292254
CA4275,KMG,HRB,1500363300,1500379200,0.026548261493571215
CA1815,PEK,XMN,1500452100,1500463500,0.028540694137741345
CA4322,UCB,CGO,1501069800,1501075800,0.07937350261021879
CA431,LHW,CTU,1501159800,1501165500,0.03272969505355859
CA4322,CGO,CTU,1501512900,1501520400,0.024504852810839948
CA1140,YCU,PEK,1498953000,1498959000,0.014029371219765167
CA1805,PEK,JGS,1499040900,1499051100,0.023592334161071468
CA1332,CGO,PEK,1499305500,1499311500,0.04168402305457791
CA1844,HFE,PEK,1500453000,1500460200,0.454274824189303
JD5347,TNA,KHN,1499394300,1499400600,0.013524649767819993
JD5685,HAK,KWE,1500009900,1500015900,0.060336720111085346
JD5705,HAK,WUH,1500101400,1500109800,0.04547329324629089
JD5535,SJW,SHE,1500362100,1500368100,0.024871730608756023
JD5246,KWL,SHE,1501158300,1501170300,0.958317832331555
JD5246,KWL,SHE,1501244700,1501256700,0.11931354868051472
JD5184,HET,SHE,1501509900,1501516500,0.018888850756472276
ZH9891,HFE,DLC,1499656800,1499663100,0.019296097833980397
ZH9333,SZX,YIH,1499923500,1499930700,0.013084567500153459
ZH9484,HJJ,CTU,1500364200,1500369600,0.03537671913367271
ZH9634,DLC,SZX,1500805800,1500818100,0.04410175719747416
